Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,881.35,2024-07-15 05:30:00,887.35,859.7,2024-07,859.7,25392820,2024-07-15,2024-07
BAJFINANCE,7063.75,2024-07-15 05:30:00,7085.0,6995.25,2024-07,7020.05,533373,2024-07-15,2024-07
TITAN,3224.2,2024-07-15 05:30:00,3252.4,3205.4,2024-07,3241.75,1243810,2024-07-15,2024-07
ITC,463.4,2024-07-15 05:30:00,466.45,457.2,2024-07,459.05,16251032,2024-07-15,2024-07
TCS,4169.2,2024-07-15 05:30:00,4240.0,4157.05,2024-07,4235.7,4848030,2024-07-15,2024-07
LT,3651.6,2024-07-15 05:30:00,3674.0,3637.0,2024-07,3670.0,943302,2024-07-15,2024-07
TATACONSUM,1134.7,2024-07-15 05:30:00,1142.8,1125.81,2024-07,1138.35,1186318,2024-07-15,2024-07
RELIANCE,1597.23,2024-07-15 05:30:00,1605.85,1585.5,2024-07,1604.45,5329688,2024-07-15,2024-07
HCLTECH,1569.6,2024-07-15 05:30:00,1636.4,1567.4,2024-07,1580.0,10337489,2024-07-15,2024-07
JSWSTEEL,931.7,2024-07-15 05:30:00,938.7,926.15,2024-07,937.95,1337839,2024-07-15,2024-07
ULTRACEMCO,11833.65,2024-07-15 05:30:00,11898.0,11661.9,2024-07,11752.9,394470,2024-07-15,2024-07
POWERGRID,343.85,2024-07-15 05:30:00,345.4,340.2,2024-07,345.4,5277531,2024-07-15,2024-07
INFY,1707.05,2024-07-15 05:30:00,1728.0,1702.65,2024-07,1726.2,6942230,2024-07-15,2024-07
TRENT,5675.55,2024-07-15 05:30:00,5754.95,5645.75,2024-07,5690.0,498397,2024-07-15,2024-07
BHARTIARTL,1437.6,2024-07-15 05:30:00,1440.0,1426.05,2024-07,1433.25,3324806,2024-07-15,2024-07
TATAMOTORS,1024.45,2024-07-15 05:30:00,1029.8,1017.3,2024-07,1021.35,5847333,2024-07-15,2024-07
WIPRO,559.7,2024-07-15 05:30:00,566.9,556.15,2024-07,566.9,8049739,2024-07-15,2024-07
TECHM,1499.05,2024-07-15 05:30:00,1527.5,1492.0,2024-07,1520.1,2374623,2024-07-15,2024-07
NTPC,385.65,2024-07-15 05:30:00,388.95,376.9,2024-07,378.6,22951140,2024-07-15,2024-07
HINDUNILVR,2620.3,2024-07-15 05:30:00,2629.25,2613.65,2024-07,2628.0,920101,2024-07-15,2024-07
APOLLOHOSP,6437.25,2024-07-15 05:30:00,6466.7,6340.5,2024-07,6340.5,359221,2024-07-15,2024-07
M&M,2731.05,2024-07-15 05:30:00,2739.0,2708.1,2024-07,2722.85,2017720,2024-07-15,2024-07
GRASIM,2803.75,2024-07-15 05:30:00,2852.95,2786.0,2024-07,2850.0,1333353,2024-07-15,2024-07
ICICIBANK,1229.95,2024-07-15 05:30:00,1238.45,1224.05,2024-07,1233.1,15612671,2024-07-15,2024-07
ADANIENT,3090.4,2024-07-15 05:30:00,3103.5,3058.35,2024-07,3066.1,724174,2024-07-15,2024-07
ADANIPORTS,1495.05,2024-07-15 05:30:00,1505.0,1485.3,2024-07,1494.0,1913095,2024-07-15,2024-07
BEL,331.4,2024-07-15 05:30:00,336.05,331.0,2024-07,336.0,22021926,2024-07-15,2024-07
BAJAJFINSV,1602.2,2024-07-15 05:30:00,1605.0,1588.0,2024-07,1597.0,1753186,2024-07-15,2024-07
EICHERMOT,4881.35,2024-07-15 05:30:00,4917.0,4825.6,2024-07,4851.05,223485,2024-07-15,2024-07
COALINDIA,497.75,2024-07-15 05:30:00,503.6,492.55,2024-07,500.0,7106020,2024-07-15,2024-07
MARUTI,12643.95,2024-07-15 05:30:00,12768.5,12590.0,2024-07,12600.0,697192,2024-07-15,2024-07
INDUSINDBK,1444.05,2024-07-15 05:30:00,1449.0,1433.0,2024-07,1438.5,4284427,2024-07-15,2024-07
ASIANPAINT,2956.5,2024-07-15 05:30:00,2999.0,2932.55,2024-07,2999.0,2425341,2024-07-15,2024-07
TATASTEEL,166.76,2024-07-15 05:30:00,168.99,165.8,2024-07,168.69,32635187,2024-07-15,2024-07
HDFCLIFE,638.05,2024-07-15 05:30:00,648.0,630.5,2024-07,635.55,6951688,2024-07-15,2024-07
DRREDDY,1358.95,2024-07-15 05:30:00,1376.99,1340.51,2024-07,1350.0,3023975,2024-07-15,2024-07
SUNPHARMA,1586.2,2024-07-15 05:30:00,1594.7,1577.3,2024-07,1579.95,832804,2024-07-15,2024-07
KOTAKBANK,1843.55,2024-07-15 05:30:00,1857.9,1826.65,2024-07,1839.0,5909996,2024-07-15,2024-07
SHRIRAMFIN,2882.3,2024-07-15 05:30:00,2889.0,2807.2,2024-07,2813.0,1480043,2024-07-15,2024-07
NESTLEIND,2605.1,2024-07-15 05:30:00,2619.5,2597.0,2024-07,2609.05,347961,2024-07-15,2024-07
ONGC,322.5,2024-07-15 05:30:00,323.65,308.65,2024-07,311.8,51435537,2024-07-15,2024-07
CIPLA,1517.2,2024-07-15 05:30:00,1531.95,1513.25,2024-07,1516.6,1825510,2024-07-15,2024-07
BPCL,307.75,2024-07-15 05:30:00,309.0,304.15,2024-07,306.0,8687357,2024-07-15,2024-07
BRITANNIA,5809.7,2024-07-15 05:30:00,5847.75,5788.0,2024-07,5807.0,135374,2024-07-15,2024-07
SBILIFE,1613.45,2024-07-15 05:30:00,1620.9,1557.9,2024-07,1562.85,2498480,2024-07-15,2024-07
HINDALCO,700.1,2024-07-15 05:30:00,701.6,688.45,2024-07,692.05,2848268,2024-07-15,2024-07
HEROMOTOCO,5606.35,2024-07-15 05:30:00,5639.0,5528.6,2024-07,5547.0,249438,2024-07-15,2024-07
AXISBANK,1307.45,2024-07-15 05:30:00,1324.4,1305.0,2024-07,1316.7,11537127,2024-07-15,2024-07
HDFCBANK,1622.1,2024-07-15 05:30:00,1629.8,1615.2,2024-07,1623.5,16687847,2024-07-15,2024-07
BAJAJ-AUTO,9673.35,2024-07-15 05:30:00,9738.5,9403.95,2024-07,9430.75,504086,2024-07-15,2024-07
