Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,625.4,2024-01-09 05:30:00,634.35,624.5,2024-01,632.0,13400235,2024-01-09,2024-01
BAJFINANCE,7725.45,2024-01-09 05:30:00,7810.0,7698.0,2024-01,7774.0,1247083,2024-01-09,2024-01
TITAN,3694.0,2024-01-09 05:30:00,3753.95,3685.15,2024-01,3736.95,572612,2024-01-09,2024-01
ITC,464.55,2024-01-09 05:30:00,469.95,463.65,2024-01,467.5,5696780,2024-01-09,2024-01
TCS,3689.9,2024-01-09 05:30:00,3752.35,3682.75,2024-01,3709.95,1370944,2024-01-09,2024-01
LT,3555.95,2024-01-09 05:30:00,3593.75,3520.1,2024-01,3527.45,1807271,2024-01-09,2024-01
TATACONSUM,1098.0,2024-01-09 05:30:00,1106.4,1092.42,2024-01,1092.42,986098,2024-01-09,2024-01
RELIANCE,1290.25,2024-01-09 05:30:00,1303.4,1288.6,2024-01,1300.0,5403074,2024-01-09,2024-01
HCLTECH,1460.4,2024-01-09 05:30:00,1480.95,1452.35,2024-01,1460.6,3119270,2024-01-09,2024-01
JSWSTEEL,821.4,2024-01-09 05:30:00,831.95,819.25,2024-01,828.5,1458862,2024-01-09,2024-01
ULTRACEMCO,9899.1,2024-01-09 05:30:00,10017.0,9870.2,2024-01,9989.6,242925,2024-01-09,2024-01
POWERGRID,242.3,2024-01-09 05:30:00,244.65,241.5,2024-01,242.6,8688409,2024-01-09,2024-01
INFY,1529.3,2024-01-09 05:30:00,1553.0,1525.85,2024-01,1541.9,4412074,2024-01-09,2024-01
TRENT,3115.45,2024-01-09 05:30:00,3143.0,3058.8,2024-01,3069.0,723237,2024-01-09,2024-01
BHARTIARTL,1064.5,2024-01-09 05:30:00,1067.9,1048.05,2024-01,1057.0,3371125,2024-01-09,2024-01
TATAMOTORS,799.8,2024-01-09 05:30:00,809.2,793.15,2024-01,799.95,12872757,2024-01-09,2024-01
WIPRO,450.75,2024-01-09 05:30:00,462.5,449.95,2024-01,458.0,7232524,2024-01-09,2024-01
TECHM,1235.65,2024-01-09 05:30:00,1251.2,1232.6,2024-01,1240.55,994439,2024-01-09,2024-01
NTPC,319.75,2024-01-09 05:30:00,321.45,316.05,2024-01,317.85,12229517,2024-01-09,2024-01
HINDUNILVR,2579.75,2024-01-09 05:30:00,2589.0,2571.55,2024-01,2582.55,1017205,2024-01-09,2024-01
APOLLOHOSP,5797.65,2024-01-09 05:30:00,5849.0,5674.7,2024-01,5702.2,329437,2024-01-09,2024-01
M&M,1629.9,2024-01-09 05:30:00,1636.8,1615.0,2024-01,1625.0,2542484,2024-01-09,2024-01
GRASIM,2055.88,2024-01-09 05:30:00,2084.46,2050.7,2024-01,2073.9,1207197,2024-01-09,2024-01
ICICIBANK,979.75,2024-01-09 05:30:00,995.0,975.4,2024-01,986.25,14660414,2024-01-09,2024-01
ADANIENT,3014.6,2024-01-09 05:30:00,3068.8,2980.0,2024-01,2990.7,2885706,2024-01-09,2024-01
ADANIPORTS,1197.1,2024-01-09 05:30:00,1229.9,1178.5,2024-01,1182.0,14701104,2024-01-09,2024-01
BEL,184.65,2024-01-09 05:30:00,186.7,184.2,2024-01,184.9,11550790,2024-01-09,2024-01
BAJAJFINSV,1682.45,2024-01-09 05:30:00,1715.0,1674.3,2024-01,1710.45,1235008,2024-01-09,2024-01
EICHERMOT,3870.45,2024-01-09 05:30:00,3923.95,3850.6,2024-01,3909.25,411462,2024-01-09,2024-01
COALINDIA,385.35,2024-01-09 05:30:00,387.95,382.1,2024-01,383.65,9473743,2024-01-09,2024-01
MARUTI,10024.1,2024-01-09 05:30:00,10042.7,9890.0,2024-01,9975.0,666469,2024-01-09,2024-01
INDUSINDBK,1625.1,2024-01-09 05:30:00,1643.9,1621.0,2024-01,1631.95,1619091,2024-01-09,2024-01
ASIANPAINT,3267.5,2024-01-09 05:30:00,3315.0,3262.25,2024-01,3310.0,670704,2024-01-09,2024-01
TATASTEEL,133.65,2024-01-09 05:30:00,134.8,132.5,2024-01,133.5,30736868,2024-01-09,2024-01
HDFCLIFE,640.9,2024-01-09 05:30:00,650.8,638.6,2024-01,647.0,3648496,2024-01-09,2024-01
DRREDDY,1149.96,2024-01-09 05:30:00,1167.73,1148.82,2024-01,1163.8,1292220,2024-01-09,2024-01
SUNPHARMA,1324.0,2024-01-09 05:30:00,1333.45,1306.85,2024-01,1314.95,1712486,2024-01-09,2024-01
KOTAKBANK,1826.65,2024-01-09 05:30:00,1858.0,1821.0,2024-01,1837.0,4339223,2024-01-09,2024-01
SHRIRAMFIN,2167.85,2024-01-09 05:30:00,2223.05,2150.6,2024-01,2206.6,1092689,2024-01-09,2024-01
NESTLEIND,2592.6,2024-01-09 05:30:00,2640.3,2586.95,2024-01,2640.0,813027,2024-01-09,2024-01
ONGC,216.65,2024-01-09 05:30:00,221.45,215.95,2024-01,221.0,11951525,2024-01-09,2024-01
CIPLA,1289.35,2024-01-09 05:30:00,1295.0,1273.4,2024-01,1284.0,1133466,2024-01-09,2024-01
BPCL,229.98,2024-01-09 05:30:00,231.88,227.83,2024-01,230.0,12301290,2024-01-09,2024-01
BRITANNIA,5122.4,2024-01-09 05:30:00,5210.2,5111.0,2024-01,5199.0,194434,2024-01-09,2024-01
SBILIFE,1449.35,2024-01-09 05:30:00,1468.25,1421.0,2024-01,1429.0,1871763,2024-01-09,2024-01
HINDALCO,575.95,2024-01-09 05:30:00,584.9,573.6,2024-01,581.95,5314029,2024-01-09,2024-01
HEROMOTOCO,4112.5,2024-01-09 05:30:00,4148.75,4031.1,2024-01,4047.95,1043602,2024-01-09,2024-01
AXISBANK,1116.55,2024-01-09 05:30:00,1135.55,1112.35,2024-01,1128.55,6359362,2024-01-09,2024-01
HDFCBANK,1650.5,2024-01-09 05:30:00,1677.8,1646.75,2024-01,1667.15,12663444,2024-01-09,2024-01
BAJAJ-AUTO,7093.9,2024-01-09 05:30:00,7399.0,7075.9,2024-01,7341.0,2125908,2024-01-09,2024-01
